scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Fin,7.41990894483783e-07,21.36914933341561,3.5950250128586894e-13,2.667475824982593e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,24.15342501085948,4.592877848191122e-13,3.4078735428340833e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,27.300475589964165,5.867699627376837e-13,4.353779695079499e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,30.85756852716052,7.496367213551712e-13,5.562236214162138e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,34.878129953107454,9.577095790321999e-13,7.106117872017892e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,39.422547112067946,1.2235361631004421e-12,9.078526920921528e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,44.55907535446155,1.5631468820842014e-12,1.159840753247193e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,50.36486330526272,1.997021623587178e-12,1.4817718607889067e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,56.9271116058699,2.5513247736013487e-12,1.8930597508831e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,64.34438263328994,3.259483033851847e-12,2.418506731842447e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,72.72808086810285,4.164201185886782e-12,3.0897993627265635e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,82.20412614574906,5.3200373605644645e-12,3.947419279852371e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,92.91484492271181,6.796693112006967e-12,5.043084401709817e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,105.0211079636667,8.683216700661796e-12,6.44286772672057e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,118.7047465568134,1.1093373060279067e-11,8.231181799838767e-12,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,134.17128354799115,1.4172504279322867e-11,1.0515869127290016e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,151.65302021262917,1.8106294311320557e-11,1.3434705511843373e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,171.41252532913143,2.3131966461276806e-11,1.7163708485771647e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,193.74657885819826,2.955258890140201e-11,2.1927751873262796e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,218.9906294605915,3.775535089599027e-11,2.8014126582864918e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,247.52383280349636,4.8234911864893e-11,3.5789865399978396e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,279.7747463288545,6.162323132742859e-11,4.5723876533619816e-11,0.001,1000.0
