scenario,propulsion,L,freq,speed,Re,mu,rho
fish,Fin,0.01692666615037876,0.12405578501960376,5.807789570599143e-07,0.00983065151331833,0.001,1000.0
fish,Fin,0.01692666615037876,0.13817374603050078,7.12024309222109e-07,0.012052197773156692,0.001,1000.0
fish,Fin,0.01692666615037876,0.15389837796830147,8.770271771454655e-07,0.014845146232350387,0.001,1000.0
fish,Fin,0.01692666615037876,0.17141252532913134,1.0833730304901027e-06,0.01833789360343008,0.001,1000.0
fish,Fin,0.01692666615037876,0.19091984092101327,1.340501996592561e-06,0.02269022977023845,0.001,1000.0
fish,Fin,0.01692666615037876,0.21264715391898104,1.6603067111300775e-06,0.02810345740653217,0.001,1000.0
fish,Fin,0.01692666615037876,0.2368471074127418,2.0576471086033075e-06,0.03482910566262034,0.001,1000.0
fish,Fin,0.01692666615037876,0.263801096116037,2.5510238473317765e-06,0.04318032900543978,0.001,1000.0
fish,Fin,0.01692666615037876,0.2938225383971009,3.16343102919212e-06,0.0535463409208841,0.001,1000.0
fish,Fin,0.01692666615037876,0.3272605206770692,3.923423003310223e-06,0.06641047134374853,0.001,1000.0
fish,Fin,0.01692666615037876,0.36450385657305023,4.867047064826105e-06,0.08238288080449233,0.001,1000.0
fish,Fin,0.01692666615037876,0.4059856079851809,6.189014004073492e-06,0.1047593738469709,0.001,1000.0
fish,Fin,0.01692666615037876,0.45218812069842806,8.531499031119133e-06,0.1444098358620334,0.001,1000.0
fish,Fin,0.01692666615037876,0.5036486330526273,1.3047887030383645e-05,0.2208572277311609,0.001,1000.0
fish,Fin,0.01692666615037876,0.5609655228978283,2.255966683546205e-05,0.3818599489876378,0.001,1000.0
fish,Fin,0.01692666615037876,0.6248052654739402,4.437568776135374e-05,0.7511324519298834,0.001,1000.0
fish,Fin,0.01692666615037876,0.695910183120226,9.48864890289313e-05,1.606111921974297,0.001,1000.0
fish,Fin,0.01692666615037876,0.7751070769275159,0.00019958669034485365,3.378337275526362,0.001,1000.0
fish,Fin,0.01692666615037876,0.8633168407011585,0.0003788075037996802,6.411948152075521,0.001,1000.0
fish,Fin,0.01692666615037876,0.9615651690249339,0.0006380826558721996,10.80061209229574,0.001,1000.0
fish,Fin,0.01692666615037876,1.0709944839382644,0.0009772414942053,16.541440520710413,0.001,1000.0
fish,Fin,0.01692666615037876,1.1928772189089618,0.0013986758562782979,23.674919271817892,0.001,1000.0
fish,Fin,0.01692666615037876,1.3286306145662679,0.001908693916952908,32.30782471552064,0.001,1000.0
fish,Fin,0.01692666615037876,1.4798331982375295,0.002516651867756426,42.59852598224019,0.001,1000.0
fish,Fin,0.01692666615037876,1.64824313891097,0.0032339751081193052,54.74041699377054,0.001,1000.0
fish,Fin,0.01692666615037876,1.8358186910542769,0.004073461209508794,68.95011796987342,0.001,1000.0
fish,Fin,0.01692666615037876,2.0447409650077613,0.005048743291349284,85.45839217163378,0.001,1000.0
fish,Fin,0.01692666615037876,2.277439288723997,0.006173902134582318,104.5035802771857,0.001,1000.0
fish,Fin,0.01692666615037876,2.536619455757801,0.007463097704845548,126.32536329757856,0.001,1000.0
fish,Fin,0.01692666615037876,2.8252951879714354,0.008930688175843351,151.16677724563547,0.001,1000.0
fish,Fin,0.01692666615037876,3.1468231788003393,0.010591142128433921,179.27272695921292,0.001,1000.0
fish,Fin,0.01692666615037876,3.5049421245590535,0.012459562840826232,210.89886058633041,0.001,1000.0
fish,Fin,0.01692666615037876,3.90381619763961,0.014552587652801631,246.32679282309726,0.001,1000.0
fish,Fin,0.01692666615037876,4.348083467104513,0.01688914834453014,285.87697559208385,0.001,1000.0
fish,Fin,0.01692666615037876,4.842909829704266,0.019492017927382834,329.93488005400695,0.001,1000.0
fish,Fin,0.01692666615037876,5.394049078424108,0.022388738141387487,378.9666960475175,0.001,1000.0
fish,Fin,0.01692666615037876,6.007909807031181,0.025612714754170963,433.5378718487323,0.001,1000.0
fish,Fin,0.01692666615037876,6.691629928581731,0.02920408455907179,494.3277895588395,0.001,1000.0
fish,Fin,0.01692666615037876,7.453159674382296,0.03321014601397312,562.1370543838549,0.001,1000.0
fish,Fin,0.01692666615037876,8.301354038508816,0.03768518888415386,637.8846110560371,0.001,1000.0
fish,Fin,0.01692666615037876,9.2460757428195,0.0426906208078329,722.6098861666004,0.001,1000.0
fish,Fin,0.01692666615037876,10.298309919728695,0.04829484969076197,817.4707974982508,0.001,1000.0
fish,Fin,0.01692666615037876,11.470291846261892,0.05457330929056327,923.744187082728,0.001,1000.0
fish,Fin,0.01692666615037876,12.775649214671155,0.07189216262577727,1216.8946355952692,0.001,1000.0
fish,Fin,0.01692666615037876,14.22956059391979,0.08028794605996001,1359.0072588565608,0.001,1000.0
fish,Fin,0.01692666615037876,15.848931924611133,0.08961610632931921,1516.9019135332312,0.001,1000.0
fish,Fin,0.019306977288832496,0.1,4.5182058547606336e-07,0.008723289782413357,0.001,1000.0
fish,Fin,0.019306977288832496,0.11138033265330273,5.54569595087078e-07,0.010707062577423248,0.001,1000.0
fish,Fin,0.019306977288832496,0.12405578501960376,6.826786219088443e-07,0.013180460648765524,0.001,1000.0
fish,Fin,0.019306977288832496,0.13817374603050078,8.429475661865339e-07,0.01627476951604004,0.001,1000.0
fish,Fin,0.019306977288832496,0.15389837796830147,1.04272662521233e-06,0.02013189927143541,0.001,1000.0
fish,Fin,0.019306977288832496,0.17141252532913134,1.2912582573925865e-06,0.024930293849496094,0.001,1000.0
fish,Fin,0.019306977288832496,0.19091984092101327,1.6000913348814568e-06,0.03089292706261396,0.001,1000.0
fish,Fin,0.019306977288832496,0.21264715391898104,1.98360569529012e-06,0.038297430108965136,0.001,1000.0
fish,Fin,0.019306977288832496,0.2368471074127418,2.4596751382091678e-06,0.047488892031310334,0.001,1000.0
fish,Fin,0.019306977288832496,0.263801096116037,3.0504971392949646e-06,0.058895878988016376,0.001,1000.0
fish,Fin,0.019306977288832496,0.2938225383971009,3.7836255055008033e-06,0.07305037170415137,0.001,1000.0
fish,Fin,0.019306977288832496,0.3272605206770692,4.711694738280402e-06,0.09096858330389128,0.001,1000.0
fish,Fin,0.019306977288832496,0.36450385657305023,6.152111426373863e-06,0.11877867558736707,0.001,1000.0
fish,Fin,0.019306977288832496,0.4059856079851809,8.755156895396487e-06,0.16903561533958522,0.001,1000.0
fish,Fin,0.019306977288832496,0.45218812069842806,1.3843881978490168e-05,0.26728351494798713,0.001,1000.0
fish,Fin,0.019306977288832496,0.5036486330526273,2.4745033160233468e-05,0.47775179323603456,0.001,1000.0
fish,Fin,0.019306977288832496,0.5609655228978283,4.9803285240085096e-05,0.9615508970395695,0.001,1000.0
fish,Fin,0.019306977288832496,0.6248052654739402,0.00010615582176534734,2.0495480399009116,0.001,1000.0
fish,Fin,0.019306977288832496,0.695910183120226,0.00021675799167081153,4.184941622361301,0.001,1000.0
fish,Fin,0.019306977288832496,0.7751070769275159,0.00039689977888445263,7.662935016864766,0.001,1000.0
fish,Fin,0.019306977288832496,0.8633168407011585,0.000651009312411681,12.569022009550782,0.001,1000.0
fish,Fin,0.019306977288832496,0.9615651690249339,0.0009813185234962844,18.9462944462534,0.001,1000.0
fish,Fin,0.019306977288832496,1.0709944839382644,0.0013930467055924718,26.89552110715678,0.001,1000.0
fish,Fin,0.019306977288832496,1.1928772189089618,0.0018948667028458337,36.58414839720942,0.001,1000.0
fish,Fin,0.019306977288832496,1.3286306145662679,0.002498208181904041,48.23284863079683,0.001,1000.0
fish,Fin,0.019306977288832496,1.4798331982375295,0.0032165774062181273,62.10238692962511,0.001,1000.0
fish,Fin,0.019306977288832496,1.64824313891097,0.004065043206790912,78.48369687163495,0.001,1000.0
fish,Fin,0.019306977288832496,1.8358186910542769,0.005059617868910579,97.6859272852276,0.001,1000.0
fish,Fin,0.019306977288832496,2.0447409650077613,0.006216994851923341,120.03137841087248,0.001,1000.0
fish,Fin,0.019306977288832496,2.277439288723997,0.007553892248672334,145.84282608740457,0.001,1000.0
