sweep,scenario,propulsion,rho,mu,L,freq,speed,Re
size@Oil,bacteria,Fin,900.0,0.1,0.00031011689265747787,100.0,1.1391839072061316e-07,3.179521561213531e-07
size@Oil,bacteria,Flagella,900.0,0.1,0.00031011689265747787,100.0,0.003695649525010669,0.010314750123426534
size@Oil,bacteria,Fin,900.0,0.1,0.0004075392965871778,100.0,2.5852269258663796e-07,9.482234065972346e-07
size@Oil,bacteria,Flagella,900.0,0.1,0.0004075392965871778,100.0,0.004829921781352109,0.017715446328089943
size@Oil,bacteria,Fin,900.0,0.1,0.0005355666917706902,100.0,5.866097407825066e-07,2.8275177440821427e-06
size@Oil,bacteria,Flagella,900.0,0.1,0.0005355666917706902,100.0,0.006285688435591741,0.030297648248560384
size@Oil,bacteria,Fin,900.0,0.1,0.0007038135554931555,100.0,1.3305719792633397e-06,8.428271360084064e-06
size@Oil,bacteria,Flagella,900.0,0.1,0.0007038135554931555,100.0,0.00812178209323422,0.05144598298781837
size@Oil,bacteria,Fin,900.0,0.1,0.0009249147277217336,100.0,3.014726712269322e-06,2.5095286226106153e-05
size@Oil,bacteria,Flagella,900.0,0.1,0.0009249147277217336,100.0,0.010372958792614906,0.08634692121606159
size@Oil,bacteria,Fin,900.0,0.1,0.0012154742500762872,100.0,6.808415659254052e-06,7.447908525875522e-05
size@Oil,bacteria,Flagella,900.0,0.1,0.0012154742500762872,100.0,0.013017297551749518,0.1423997098175937
size@Oil,bacteria,Fin,900.0,0.1,0.001597312280060254,100.0,1.5233260568958684e-05,0.00021899046754939822
size@Oil,bacteria,Flagella,900.0,0.1,0.001597312280060254,100.0,0.015946012710222224,0.22923685728031365
size@Oil,bacteria,Fin,900.0,0.1,0.0020991037201085546,100.0,3.3241576948395135e-05,0.0006279976605118589
size@Oil,bacteria,Flagella,900.0,0.1,0.0020991037201085546,100.0,0.01896604851043948,0.35830532685620536
size@Oil,bacteria,Fin,900.0,0.1,0.002758531617629184,100.0,6.852276402158353e-05,0.001701199899727935
size@Oil,bacteria,Flagella,900.0,0.1,0.002758531617629184,100.0,0.021852435265026227,0.5425257024069284
size@Oil,bacteria,Fin,900.0,0.1,0.003625117049988535,100.0,0.0001282802082651635,0.00418527693142312
size@Oil,bacteria,Flagella,900.0,0.1,0.003625117049988535,100.0,0.02442026341715886,0.7967368195087849
size@Oil,bacteria,Fin,900.0,0.1,0.004763938010401341,100.0,0.00021492575423254223,0.009215036730023263
size@Oil,bacteria,Flagella,900.0,0.1,0.004763938010401341,100.0,0.025364782994757196,1.087526284508748
size@Oil,bacteria,Fin,900.0,0.1,0.006260516572014822,100.0,0.00046863194128610175,0.026404902311374052
size@Oil,bacteria,Flagella,900.0,0.1,0.006260516572014822,100.0,0.026741750032274414,1.5067545231755866
size@Oil,bacteria,Fin,900.0,0.1,0.008227241341700473,100.0,0.001063565128581967,0.07875186295914484
size@Oil,bacteria,Flagella,900.0,0.1,0.008227241341700473,100.0,0.027670550094085034,2.0488706431348525
size@Oil,bacteria,Fin,900.0,0.1,0.010811807510766078,100.0,0.06402022036275712,6.229568694230611
size@Oil,bacteria,Flagella,900.0,0.1,0.010811807510766078,100.0,0.028206196014381124,2.744639657265834
size@Oil,bacteria,Fin,900.0,0.1,0.014208308325339238,100.0,0.14954356117611978,19.12284922733586
size@Oil,bacteria,Flagella,900.0,0.1,0.014208308325339238,100.0,0.02841026707831107,3.632956508284905
size@Oil,bacteria,Fin,900.0,0.1,0.018671810912919206,100.0,0.2767602522875401,46.508535890322875
size@Oil,bacteria,Flagella,900.0,0.1,0.018671810912919206,100.0,0.02834106714686202,4.762611421528987
size@Oil,bacteria,Fin,900.0,0.1,0.024537511066398166,100.0,0.46051725175997715,101.69952445194939
size@Oil,bacteria,Flagella,900.0,0.1,0.024537511066398166,100.0,0.028049469861136433,6.194377594118133
size@Oil,bacteria,Fin,900.0,0.1,0.03224590545296398,100.0,0.7168360620455867,208.03525093797305
size@Oil,bacteria,Flagella,900.0,0.1,0.03224590545296398,100.0,0.027577991873719565,8.00349586688313
size@Oil,bacteria,Fin,900.0,0.1,0.04237587160604064,100.0,1.0653071655879702,406.2898770295581
size@Oil,bacteria,Flagella,900.0,0.1,0.04237587160604064,100.0,0.02696143359042713,10.282628233284582
size@Oil,bacteria,Fin,900.0,0.1,0.05568813990945267,100.0,1.5316277352463534,767.6414964863735
size@Oil,bacteria,Flagella,900.0,0.1,0.05568813990945267,100.0,0.0262281258267687,13.14535986543442
size@Oil,bacteria,Fin,900.0,0.1,0.07318242219076182,100.0,2.4473129962287614,1611.9026363065634
size@Oil,bacteria,Flagella,900.0,0.1,0.07318242219076182,100.0,0.02540128018896004,16.73034489876877
size@Oil,bacteria,Fin,900.0,0.1,0.09617248711152965,100.0,2.9999999999999987,2596.657152011299
size@Oil,bacteria,Flagella,900.0,0.1,0.09617248711152965,100.0,0.028049679679256645,24.2784671169226
size@Oil,bacteria,Fin,900.0,0.1,0.1263848202934297,100.0,2.9999999999999987,3412.3901479226
size@Oil,bacteria,Flagella,900.0,0.1,0.1263848202934297,100.0,0.03229855720847885,36.73842613677593
size@Oil,bacteria,Fin,900.0,0.1,0.16608827826277167,100.0,2.9999999999999987,4484.383513094833
size@Oil,bacteria,Flagella,900.0,0.1,0.16608827826277167,100.0,0.03658381490668772,54.68528547122116
size@Oil,bacteria,Fin,900.0,0.1,0.21826447283974873,100.0,2.9999999999999987,5893.140766673212
size@Oil,bacteria,Flagella,900.0,0.1,0.21826447283974873,100.0,0.040803162495523626,80.15292677052062
size@Oil,bacteria,Fin,900.0,0.1,0.2868316813342015,100.0,2.9999999999999987,7744.455396023436
size@Oil,bacteria,Flagella,900.0,0.1,0.2868316813342015,100.0,0.04487049672755328,115.83252016798401
size@Oil,bacteria,Fin,900.0,0.1,0.37693909753883637,100.0,2.9999999999999987,10177.355633548575
size@Oil,bacteria,Flagella,900.0,0.1,0.37693909753883637,100.0,0.048720392882804386,165.28158832483646
size@Oil,bacteria,Fin,900.0,0.1,0.495353520895917,100.0,2.9999999999999987,13374.545064189751
size@Oil,bacteria,Flagella,900.0,0.1,0.495353520895917,100.0,0.05230875510102573,233.20193411677815
size@Oil,bacteria,Fin,900.0,0.1,0.6509675230458177,100.0,2.9999999999999987,17576.12312223707
size@Oil,bacteria,Flagella,900.0,0.1,0.6509675230458177,100.0,0.05561078315266732,325.8073238717694
size@Oil,bacteria,Fin,900.0,0.1,0.8554672535565685,100.0,2.9999999999999987,23097.615846027336
size@Oil,bacteria,Flagella,900.0,0.1,0.8554672535565685,100.0,0.05861753209177456,451.30841269932955
size@Oil,bacteria,Fin,900.0,0.1,1.1242100350620863,100.0,2.9999999999999987,30353.670946676313
size@Oil,bacteria,Flagella,900.0,0.1,1.1242100350620863,100.0,0.061332080016395896,620.5512584309679
size@Oil,bacteria,Fin,900.0,0.1,1.4773776525985127,100.0,2.9999999999999987,39889.19662015982
size@Oil,bacteria,Flagella,900.0,0.1,1.4773776525985127,100.0,0.06376594589123608,847.8574511086631
size@Oil,bacteria,Fin,900.0,0.1,1.9414919457438817,100.0,2.9999999999999987,52420.28253508478
size@Oil,bacteria,Flagella,900.0,0.1,1.9414919457438817,100.0,0.07630472765121743,1333.305127413172
size@Oil,bacteria,Fin,900.0,0.1,2.5514065200312874,100.0,2.9999999999999987,68887.97604084472
size@Oil,bacteria,Flagella,900.0,0.1,2.5514065200312874,100.0,0.0766712547949413,1760.57585444514
size@Oil,bacteria,Fin,900.0,0.1,3.35292414924956,100.0,2.9999999999999987,90528.95202973808
size@Oil,bacteria,Flagella,900.0,0.1,3.35292414924956,100.0,0.07695136116266044,2322.10869443918
size@Oil,bacteria,Fin,900.0,0.1,4.406236427773573,100.0,2.9999999999999987,118968.38354988639
size@Oil,bacteria,Flagella,900.0,0.1,4.406236427773573,100.0,0.07716520161655938,3060.0731008743846
size@Oil,bacteria,Fin,900.0,0.1,5.790443980602483,100.0,2.9999999999999987,156341.98747626695
size@Oil,bacteria,Flagella,900.0,0.1,5.790443980602483,100.0,0.0773283251042236,4029.888011668411
size@Oil,bacteria,Fin,900.0,0.1,7.609496685459884,100.0,2.9999999999999987,205456.41050741676
size@Oil,bacteria,Flagella,900.0,0.1,7.609496685459884,100.0,0.07745268646223513,5304.383648229075
size@Oil,bacteria,Fin,900.0,0.1,10.0,100.0,2.9999999999999987,269999.9999999998
size@Oil,bacteria,Flagella,900.0,0.1,10.0,100.0,0.07754745388281536,6979.270849453383
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1e-06,100.0,1.1683987111155147e-12,1.285238582227066e-13
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1e-06,100.0,0.00011984141473719845,1.3182555621091828e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.3141473626117555e-06,100.0,1.5334400416122662e-12,2.216682805048822e-13
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.3141473626117555e-06,100.0,0.00011979174920684343,1.7316641241110434e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.726983290659436e-06,100.0,2.0157209235094342e-12,3.82922798888674e-13
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.726983290659436e-06,100.0,0.0001197265995718233,2.2744242059881323e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,2.2695105366946684e-06,100.0,2.6498803151753236e-12,6.615324425897204e-13
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,2.2695105366946684e-06,100.0,0.0001196411890931337,2.986796331965008e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,2.982471286216888e-06,100.0,3.481215316014641e-12,1.1420887193267328e-12
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,2.982471286216888e-06,100.0,0.00011952930382408411,3.921419881685079e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,3.919406774847221e-06,100.0,4.573674772245795e-12,1.971870107711679e-12
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,3.919406774847221e-06,100.0,0.00011938288615409576,5.147011020724952e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,5.150678076168122e-06,100.0,6.38022967791585e-12,3.6148760035254197e-12
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,5.150678076168122e-06,100.0,0.00012275867967614928,6.95519484074016e-05
size@Cytoplasm,bacteria,Fin,1100.0,0.01,6.768750009458541e-06,100.0,1.4477752330321891e-11,1.0779591484508518e-11
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,6.768750009458541e-06,100.0,0.00016052250070908158,0.0001195190346012195
size@Cytoplasm,bacteria,Fin,1100.0,0.01,8.895134973108237e-06,100.0,3.285771654759628e-11,3.21501205958901e-11
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,8.895134973108237e-06,100.0,0.00020918072066633542,0.00020467598185090158
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.1689518164985777e-05,100.0,7.457101602881266e-11,9.588691710952762e-11
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.1689518164985777e-05,100.0,0.00027105202208987933,0.00034853142894633474
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.5361749466718298e-05,100.0,1.692392892493899e-10,2.859792717512059e-10
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.5361749466718298e-05,100.0,0.00034809247585032566,0.0005882040345788632
size@Cytoplasm,bacteria,Fin,1100.0,0.01,2.0187602546790388e-05,100.0,3.840914253316896e-10,8.529273539849004e-10
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,2.0187602546790388e-05,100.0,0.00044104470695982556,0.0009793998774417655
size@Cytoplasm,bacteria,Fin,1100.0,0.01,2.6529484644318946e-05,100.0,8.717013777470584e-10,2.543836714690948e-09
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,2.6529484644318946e-05,100.0,0.0005483677699058553,0.0016002705764272495
size@Cytoplasm,bacteria,Fin,1100.0,0.01,3.4863652276780875e-05,100.0,1.9783361615566264e-09,7.586922642540078e-09
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,3.4863652276780875e-05,100.0,0.0006655669203330383,0.0025524503045160863
size@Cytoplasm,bacteria,Fin,1100.0,0.01,4.581597669054491e-05,100.0,4.4898444961916084e-09,2.2627727185985468e-08
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,4.581597669054491e-05,100.0,0.0007857355256102316,0.003959916457892057
size@Cytoplasm,bacteria,Fin,1100.0,0.01,6.020894493336126e-05,100.0,1.018970641197825e-08,6.748626194705082e-08
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,6.020894493336126e-05,100.0,0.000901374039254943,0.00596978578832485
size@Cytoplasm,bacteria,Fin,1100.0,0.01,7.912342618981327e-05,100.0,2.3125337644813726e-08,2.0127315408793217e-07
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,7.912342618981327e-05,100.0,0.001006404189096255,0.008759316233038404
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.000103979841848149,100.0,5.248110079847379e-08,6.002674217146278e-07
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.000103979841848149,100.0,0.0012356372869066767,0.014132950664165537
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.00013664483492953258,100.0,1.1909224406636554e-07,1.7900674035019738e-06
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.00013664483492953258,100.0,0.0016113691639980665,0.024220380076756018
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.00017957144943716409,100.0,2.701852861441978e-07,5.336931979445938e-06
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.00017957144943716409,100.0,0.0020892547412150186,0.041268755233579285
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.00023598334667821938,100.0,6.125416400770689e-07,1.590045888256672e-05
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.00023598334667821938,100.0,0.0026830902104584275,0.06964810680339024
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.00031011689265747787,100.0,1.3858286931345276e-06,4.7274577687749845e-05
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.00031011689265747787,100.0,0.0033946404562628096,0.1158008884984144
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0004075392965871778,100.0,3.116481122500403e-06,0.00013970973769401358
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0004075392965871778,100.0,0.00420385192526096,0.1884558342235255
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0005355666917706902,100.0,6.891879990700289e-06,0.0004060167503369966
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0005355666917706902,100.0,0.005064554283033207,0.2983647240922892
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0007038135554931555,100.0,1.4621186151142496e-05,0.0011319647911619173
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0007038135554931555,100.0,0.005913684694241805,0.4578344595791757
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0009249147277217336,100.0,2.8610841385390273e-05,0.0029108847426843744
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0009249147277217336,100.0,0.006691350787221939,0.6807821780599386
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0012154742500762872,100.0,5.017449141897501e-05,0.0067084382563481525
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0012154742500762872,100.0,0.00735772947619262,0.983744378907336
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.001597312280060254,100.0,9.513077721434726e-05,0.01671489145217684
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.001597312280060254,100.0,0.007500700030886431,1.3179056295221547
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.0020991037201085546,100.0,0.00021590030125429038,0.04985168380889824
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.0020991037201085546,100.0,0.007818358069319853,1.8052698959295042
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.002758531617629184,100.0,0.01052916829991224,3.194954802891152
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.002758531617629184,100.0,0.008016507879922141,2.43251694947126
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.003625117049988535,100.0,0.031335369917779854,12.495382213230574
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.003625117049988535,100.0,0.008112441997755848,3.234940698341856
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.004763938010401341,100.0,0.062214917651070234,32.602681211311506
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.004763938010401341,100.0,0.008123449604736432,4.256957138234201
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.006260516572014822,100.0,0.10748547447336465,74.0206053610513
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.006260516572014822,100.0,0.008065043818944684,5.554047453078178
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.008227241341700473,100.0,0.17151112929661538,155.21697988619343
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.008227241341700473,100.0,0.007950381661754324,7.195067955887073
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.010811807510766078,100.0,0.25938027206628744,308.4806531037919
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.010811807510766078,100.0,0.007790303133073717,9.264998371784202
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.014208308325339238,100.0,0.37762437024743845,590.1943832001433
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.014208308325339238,100.0,0.007593638834443528,11.868203805814765
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.018671810912919206,100.0,0.6216413015888977,1276.7885722821768
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.018671810912919206,100.0,0.007367595395015858,15.132298290849342
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.024537511066398166,100.0,0.8244320290549374,2225.2461040071485
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.024537511066398166,100.0,0.007525351569694028,20.31187371618944
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.03224590545296398,100.0,1.0891614329653474,3863.309624945689
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.03224590545296398,100.0,0.008727034995908323,30.955225989904438
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.04237587160604064,100.0,1.4356925874707867,6692.259722764695
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.04237587160604064,100.0,0.009952182741127746,46.390565984167125
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.05568813990945267,100.0,1.8900420182504507,11577.821678178294
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.05568813990945267,100.0,0.011170274371833155,68.42569822501801
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.07318242219076182,100.0,2.4863274810051794,20015.10141613558
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.07318242219076182,100.0,0.012354516424952333,99.45467806709193
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.09617248711152965,100.0,2.9999999999999987,31736.92074680477
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.09617248711152965,100.0,0.01348364017312198,142.64307318426847
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.1263848202934297,100.0,2.9999999999999987,41706.99069683179
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.1263848202934297,100.0,0.014542514901493053,202.17484456836954
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.16608827826277167,100.0,2.9999999999999987,54809.131826714634
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.16608827826277167,100.0,0.015521841606455755,283.579554267206
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.21826447283974873,100.0,2.9999999999999987,72027.27603711706
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.21826447283974873,100.0,0.01641729625623478,394.1643764103172
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.2868316813342015,100.0,2.9999999999999987,94654.45484028646
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.2868316813342015,100.0,0.0172284520136885,543.583244365907
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.37693909753883637,100.0,2.9999999999999987,124389.90218781595
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.37693909753883637,100.0,0.01795770891226356,744.585885037912
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.495353520895917,100.0,2.9999999999999987,163466.66189565253
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.495353520895917,100.0,0.021773193864155882,1186.397106593489
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.6509675230458177,100.0,2.9999999999999987,214819.28260511978
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.6509675230458177,100.0,0.02189047567931146,1567.4987604381704
size@Cytoplasm,bacteria,Fin,1100.0,0.01,0.8554672535565685,100.0,2.9999999999999987,282304.1936736675
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,0.8554672535565685,100.0,0.02198015177148216,2068.363007557703
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.1242100350620863,100.0,2.9999999999999987,370989.3115704883
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.1242100350620863,100.0,0.022048640111252293,2726.603271979649
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.4773776525985127,100.0,2.9999999999999987,487534.62535750895
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.4773776525985127,100.0,0.022100900690196656,3591.6514460195144
size@Cytoplasm,bacteria,Fin,1100.0,0.01,1.9414919457438817,100.0,2.9999999999999987,640692.3420954806
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,1.9414919457438817,100.0,0.022140751979646378,4728.470080531598
size@Cytoplasm,bacteria,Fin,1100.0,0.01,2.5514065200312874,100.0,2.9999999999999987,841964.1516103245
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,2.5514065200312874,100.0,0.02217112522623621,6222.430880451414
size@Cytoplasm,bacteria,Fin,1100.0,0.01,3.35292414924956,100.0,2.9999999999999987,1106464.9692523545
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,3.35292414924956,100.0,0.022194265776743993,8185.725866747879
size@Cytoplasm,bacteria,Fin,1100.0,0.01,4.406236427773573,100.0,2.9999999999999987,1454058.0211652785
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,4.406236427773573,100.0,0.02221189080677144,10765.792664277778
size@Cytoplasm,bacteria,Fin,1100.0,0.01,5.790443980602483,100.0,2.9999999999999987,1910846.5135988186
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,5.790443980602483,100.0,0.02222531196884381,14156.386629770435
size@Cytoplasm,bacteria,Fin,1100.0,0.01,7.609496685459884,100.0,2.9999999999999987,2511133.9062017608
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,7.609496685459884,100.0,0.02223553024147451,18612.131303913764
size@Cytoplasm,bacteria,Fin,1100.0,0.01,10.0,100.0,2.9999999999999987,3299999.9999999986
size@Cytoplasm,bacteria,Flagella,1100.0,0.01,10.0,100.0,0.02224330898485727,24467.639883342996
